split_id,propn,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,n_noun,n_adj,n_adp,n_det,n_pron,n_verb,n_adv,n_intj,n_total,f_score
train_304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,8,50.0000
train_952,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,1,1,0,12,50.0000
train_1029,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,4,5,6,1,0,40,56.2500
train_174,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,0,3,0,0,11,59.0909
train_461,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,0,0,13,73.0769
train_69,1,0,0,0,1,1,1,0,0,0,0,0,8,3,4,2,3,5,1,0,43,59.3023
train_215,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,2,0,0,13,61.5385
train_341,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7,78.5714
train_1418,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,2,1,0,21,66.6667
train_832,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,3,0,0,22,59.0909
train_758,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,3,3,0,18,41.6667
train_122,1,0,0,0,1,0,0,0,0,0,0,0,6,0,3,3,1,3,2,0,27,61.1111
train_860,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,1,1,2,2,0,24,68.7500
train_93,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,2,1,3,0,0,19,68.4211
train_918,1,0,0,0,1,0,0,0,0,0,0,0,5,2,3,3,1,3,1,0,24,66.6667
train_1131,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,16,68.7500
train_1392,1,0,0,0,0,1,0,0,0,0,0,0,10,3,5,4,2,4,1,0,37,70.2703
train_939,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,2,1,1,0,23,65.2174
train_898,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,1,4,0,0,31,70.9677
train_1358,1,0,0,0,1,0,0,0,0,0,0,0,7,2,2,1,1,5,1,0,27,59.2593
train_606,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,5,3,2,0,21,33.3333
train_1209,1,1,1,0,1,1,0,0,0,0,0,0,4,3,5,5,0,3,0,0,35,70.0000
train_722,1,1,1,0,1,1,0,0,0,0,0,0,3,0,2,4,1,3,1,0,26,57.6923
train_1057,1,1,0,0,0,0,0,0,0,0,0,0,7,2,3,0,1,3,1,0,31,61.2903
train_323,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,14,71.4286
train_455,1,0,0,0,0,0,0,0,0,0,0,0,9,4,5,3,0,2,1,0,31,79.0323
train_474,1,0,1,0,0,0,0,0,1,0,0,0,6,5,1,5,1,3,3,0,39,62.8205
train_1124,1,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,1,2,0,0,22,63.6364
train_998,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,4,0,1,1,0,25,64.0000
train_77,1,0,0,0,1,0,0,0,0,0,1,0,5,2,3,3,2,3,1,0,32,60.9375
train_771,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,3,0,0,28,75.0000
train_273,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,4,1,0,21,52.3810
train_1353,1,0,0,0,1,0,0,0,0,0,0,0,8,3,3,2,0,2,0,0,32,71.8750
train_516,1,0,0,0,1,0,0,0,0,0,0,0,5,1,4,4,0,2,0,0,20,80.0000
train_76,1,1,0,0,0,0,0,0,0,0,0,0,6,3,4,3,2,7,1,0,37,58.1081
train_610,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,4,3,3,0,29,56.8966
train_511,1,0,0,0,0,0,0,0,0,0,0,0,10,2,6,1,3,7,0,0,37,62.1622
train_778,1,1,0,0,0,0,0,0,0,0,0,0,6,3,2,2,2,2,1,0,30,63.3333
train_338,1,1,0,0,1,0,0,0,0,0,0,0,4,1,3,3,0,2,0,0,26,67.3077
train_856,1,0,0,1,1,0,1,1,0,0,0,0,4,1,2,4,0,2,1,0,24,66.6667
train_1121,1,1,0,0,0,1,1,0,0,0,0,0,3,0,2,4,0,2,0,0,24,64.5833
train_1385,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,0,3,0,0,15,76.6667
train_328,1,1,1,0,0,1,0,0,0,0,0,0,2,1,2,1,0,3,0,0,17,58.8235
train_667,1,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,4,5,0,0,24,45.8333
train_1458,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,1,2,0,0,19,73.6842
train_327,1,0,0,0,0,1,1,0,0,0,0,0,2,3,2,2,1,2,1,0,22,61.3636
train_870,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,1,2,0,0,22,70.4545
train_37,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,0,0,0,22,88.6364
train_131,1,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,0,3,1,0,20,67.5000
train_713,1,0,0,0,0,0,1,0,0,0,0,0,5,0,3,1,0,2,0,0,18,69.4444
train_1072,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,1,0,11,63.6364
train_1437,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,1,0,0,16,87.5000
train_517,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,1,4,2,0,21,57.1429
train_501,1,1,0,0,0,0,0,0,0,0,0,0,4,2,3,1,2,2,0,0,20,65.0000
train_403,1,0,0,0,0,0,0,0,1,0,0,0,3,2,1,1,1,2,4,0,26,50.0000
train_1010,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2,3,0,0,17,44.1176
train_138,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,0,1,1,0,15,80.0000
train_1348,1,0,0,0,0,1,0,0,0,0,0,0,3,1,3,3,0,1,0,0,18,75.0000
train_503,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,2,4,7,2,0,37,55.4054
train_1192,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,1,2,3,1,0,37,66.2162
train_1508,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,3,4,0,22,50.0000
train_854,1,0,0,1,1,0,1,0,0,0,0,0,3,0,3,0,0,3,1,0,28,53.5714
train_1208,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,2,0,15,50.0000
train_1278,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,4,2,3,0,0,17,58.8235
train_632,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,2,3,0,0,23,67.3913
train_762,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,1,0,1,2,0,23,73.9130
train_518,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,2,0,3,0,0,25,74.0000
train_1082,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,8,3,0,39,46.1538
train_1203,1,0,0,0,0,0,1,0,0,0,0,0,9,1,2,2,0,2,0,0,27,72.2222
train_159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,10,60.0000
train_786,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,2,0,21,66.6667
train_1267,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,2,0,0,19,60.5263
train_805,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,0,0,1,0,21,78.5714
train_1384,1,0,0,0,0,1,0,0,0,0,0,0,4,3,1,4,0,1,1,0,24,70.8333
train_637,1,1,0,0,0,0,0,0,0,0,0,0,9,3,4,4,0,2,0,0,30,80.0000
train_633,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,4,5,1,0,28,46.4286
train_1166,1,0,0,0,0,1,1,0,0,0,0,0,6,3,5,2,0,2,2,0,34,67.6471
train_1078,0,0,1,0,0,0,0,0,0,0,0,0,10,3,4,2,0,5,1,0,30,71.6667
train_691,1,0,0,1,0,0,0,0,0,0,0,0,7,1,3,6,0,1,0,0,22,86.3636
train_271,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,3,0,2,1,0,22,65.9091
train_1190,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,1,0,0,12,83.3333
train_163,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,1,4,3,0,25,56.0000
train_408,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,2,3,0,23,54.3478
train_463,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,0,0,18,50.0000
train_118,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2,3,2,2,2,0,22,61.3636
train_600,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,2,0,0,14,60.7143
train_366,1,0,0,0,0,0,0,0,0,0,0,0,10,3,5,8,4,4,2,0,46,67.3913
train_1442,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,0,0,0,0,21,78.5714
train_799,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,3,3,0,19,55.2632
train_1052,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,1,1,7,2,0,32,54.6875
train_1273,1,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,16,65.6250
train_99,1,0,0,0,0,1,0,0,0,0,1,0,5,1,6,2,0,2,1,0,28,69.6429
train_585,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,2,0,0,16,71.8750
train_1103,1,1,0,0,1,0,0,0,0,0,0,0,11,3,4,3,0,4,0,0,35,74.2857
train_1318,1,1,0,0,1,0,0,0,0,0,1,0,8,2,6,4,1,2,0,0,45,68.8889
train_345,1,0,1,0,0,0,0,0,0,0,0,1,6,5,2,2,0,2,1,0,32,68.7500
train_369,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,3,0,21,59.5238
train_1339,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,0,0,16,59.3750
train_283,1,1,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,1,1,0,30,60.0000
train_547,1,1,0,1,0,1,0,0,0,0,0,0,5,0,4,4,0,4,0,0,29,65.5172
train_495,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,0,1,0,0,15,90.0000
train_325,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,1,0,2,1,0,24,62.5000
train_755,1,0,0,0,0,0,0,0,1,0,0,0,8,4,4,5,0,1,0,0,30,83.3333
train_665,1,0,1,0,1,0,0,0,0,0,0,0,2,3,2,1,0,2,0,0,14,71.4286
train_686,1,1,0,0,0,0,0,0,0,0,0,0,3,6,4,2,0,2,3,0,28,67.8571
train_212,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,3,0,2,2,0,26,73.0769
train_500,0,0,0,0,0,1,0,0,0,0,0,0,10,3,3,3,0,3,2,0,35,70.0000
train_157,1,0,0,0,0,0,1,0,0,0,0,0,5,2,6,2,3,1,2,0,36,62.5000
train_718,1,0,1,0,1,1,0,0,0,0,0,1,3,4,4,2,1,2,2,0,29,63.7931
train_1505,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,1,0,1,3,0,20,65.0000
train_459,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,2,0,0,17,73.5294
train_162,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,2,1,0,11,45.4545
train_354,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,5,1,3,0,0,26,78.8462
train_1333,1,0,1,0,0,1,0,0,0,0,0,0,3,2,2,2,1,1,1,0,16,68.7500
train_1478,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,2,2,3,0,22,54.5455
train_1441,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,2,1,0,15,60.0000
train_1027,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,2,4,1,0,21,52.3810
train_464,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,3,4,7,0,37,43.2432
train_1317,1,0,0,0,1,0,0,0,0,0,0,0,8,5,2,2,0,4,2,0,30,68.3333
train_1186,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,10,55.0000
train_523,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,2,3,3,1,0,26,65.3846
train_764,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,1,2,0,0,18,77.7778
train_491,1,1,0,0,0,0,0,0,0,0,0,0,6,4,4,4,1,5,0,0,35,67.1429
train_700,1,0,0,0,1,0,0,0,0,0,0,0,2,2,3,2,0,2,0,0,19,68.4211
train_277,1,1,0,0,1,0,0,0,0,0,0,0,5,0,6,3,2,3,0,0,38,61.8421
train_1019,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,2,2,1,0,20,67.5000
train_1115,1,0,0,0,1,0,0,0,0,0,0,0,3,2,1,4,1,2,0,0,24,64.5833
train_376,1,0,0,0,1,0,1,0,0,0,0,0,4,1,4,4,2,3,0,0,30,63.3333
train_1436,1,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,4,2,0,29,58.6207
train_886,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,1,0,21,66.6667
train_660,1,0,0,0,0,1,0,0,0,0,0,0,6,0,1,1,2,2,0,0,22,59.0909
train_928,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,2,1,3,0,27,64.8148
train_290,1,0,0,0,1,1,0,0,0,0,0,0,4,1,2,3,0,1,1,0,18,72.2222
train_774,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,3,0,0,22,68.1818
train_707,1,1,0,0,0,0,0,0,0,0,0,0,6,2,4,4,0,1,1,0,23,80.4348
train_789,1,0,0,0,0,0,0,0,0,0,0,1,3,6,3,1,1,1,3,0,25,66.0000
train_908,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,4,0,21,42.8571
train_1232,1,0,0,0,1,1,0,0,0,0,0,0,5,1,4,0,0,2,4,0,31,56.4516
train_1136,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,1,2,1,0,22,61.3636
train_158,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,2,0,0,15,66.6667
train_1159,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,0,1,2,1,0,31,67.7419
train_294,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,0,2,0,0,17,79.4118
train_822,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,5,1,1,2,0,41,76.8293
train_1230,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,3,1,1,1,0,23,73.9130
train_972,1,0,1,0,0,1,0,0,0,0,0,1,5,4,5,5,1,3,1,0,37,68.9189
train_170,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,5,2,0,26,51.9231
train_861,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,1,1,0,19,78.9474
train_1022,1,0,0,0,1,0,1,0,0,0,0,0,7,1,3,1,0,1,0,0,23,73.9130
train_853,1,0,0,0,0,1,0,0,0,0,0,0,2,3,2,0,0,2,1,0,21,59.5238
train_1073,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,11,59.0909
train_30,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,13,57.6923
train_680,1,1,0,0,0,1,0,0,0,0,0,0,3,1,5,3,0,0,0,0,24,75.0000
train_512,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,2,3,6,0,0,45,63.3333
train_460,1,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0,2,1,0,19,68.4211
train_965,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,3,0,1,0,0,21,66.6667
train_521,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,3,4,0,17,47.0588
train_434,1,0,1,0,0,1,0,0,1,0,0,0,4,2,4,2,0,1,0,0,22,75.0000
train_320,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,0,13,76.9231
train_574,1,0,0,0,0,0,0,0,0,0,0,0,6,1,4,2,0,1,0,0,18,83.3333
train_222,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,2,0,0,14,60.7143
train_611,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,10,60.0000
train_110,1,0,0,0,0,1,0,0,0,0,0,0,4,1,5,1,0,2,3,0,29,60.3448
train_87,1,0,0,0,0,0,0,0,0,0,0,0,6,2,4,4,1,1,0,0,27,75.9259
train_1246,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,1,0,0,13,69.2308
train_1056,1,1,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,3,1,0,28,71.4286
train_156,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,0,0,13,76.9231
train_568,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,1,3,0,0,19,73.6842
train_1249,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,3,0,0,22,54.5455
train_1047,0,0,0,0,0,0,0,0,0,0,0,0,14,6,7,5,2,4,0,0,46,78.2609
train_825,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,1,3,0,0,21,69.0476
train_344,1,0,0,0,1,0,0,0,0,0,0,0,6,3,2,0,2,2,1,0,24,62.5000
train_782,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0,1,1,0,26,78.8462
train_1472,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,5,5,0,29,50.0000
train_234,1,0,0,0,0,1,0,0,0,0,0,0,5,2,6,2,0,2,0,0,31,70.9677
train_484,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,0,0,17,61.7647
train_1116,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,0,2,1,0,21,64.2857
train_1228,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,2,1,2,0,20,57.5000
train_699,1,0,1,0,0,1,0,0,0,0,0,0,7,2,2,1,0,3,1,0,21,69.0476
train_237,1,1,1,1,1,1,1,0,1,0,0,0,810,69,72,182,146,152,60,19,2531,64.9348
train_536,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,1,3,3,1,0,27,59.2593
train_1495,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,3,0,2,1,0,23,69.5652
train_592,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,2,2,1,0,20,62.5000
train_1320,1,0,0,0,0,1,0,0,0,0,0,0,2,3,4,1,0,3,0,0,25,64.0000
train_1242,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,1,3,1,0,25,64.0000
train_507,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,2,3,7,2,0,37,54.0541
train_1119,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,6,2,2,0,0,27,74.0741
train_218,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,1,1,1,0,18,61.1111
train_1340,1,0,0,0,1,1,0,0,0,0,0,0,3,0,5,3,1,1,0,0,21,71.4286
train_669,1,0,0,0,1,0,0,0,0,0,0,0,2,4,1,2,2,1,1,0,21,61.9048
train_1001,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,11,59.0909
train_298,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,0,10,60.0000
train_1184,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,18,63.8889
train_881,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,4,1,0,17,50.0000
train_1280,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,2,0,2,2,0,29,77.5862
train_1424,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,1,0,0,13,88.4615
train_985,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,1,0,20,60.0000
train_257,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,4,1,0,17,41.1765
train_984,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,2,0,16,62.5000
train_259,1,0,0,0,1,0,0,0,0,0,0,0,5,1,4,6,0,1,0,0,25,80.0000
train_1371,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,0,1,0,0,12,75.0000
train_900,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,2,0,2,3,0,25,64.0000
train_924,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,2,1,1,1,0,23,76.0870
train_1450,1,0,0,0,1,0,0,0,0,0,0,0,7,3,5,5,4,4,1,0,38,64.4737
train_296,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,1,0,0,14,78.5714
train_72,1,1,1,0,0,1,0,0,0,0,0,0,4,3,3,2,1,2,0,0,31,64.5161
train_581,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,4,1,3,2,0,22,65.9091
train_896,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,2,1,1,3,0,29,70.6897
train_317,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,0,15,43.3333
train_1012,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,1,2,0,0,18,69.4444
train_872,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,1,2,0,0,18,77.7778
train_1470,1,0,1,0,0,1,1,0,1,0,0,0,4,2,4,4,1,3,1,0,34,63.2353
train_905,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,2,4,0,0,20,55.0000
train_590,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,5,2,4,2,0,38,68.4211
train_384,1,1,1,0,0,0,0,0,0,0,0,0,4,1,3,2,1,2,0,0,20,67.5000
train_614,1,0,0,0,1,1,0,0,0,0,0,0,5,6,3,4,2,3,0,0,32,70.3125
train_145,1,1,0,0,1,1,0,0,0,0,0,0,5,0,3,3,2,4,1,0,32,56.2500
train_1313,1,1,0,0,0,1,0,0,0,0,0,0,8,1,8,3,4,1,0,0,37,70.2703
train_1288,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,2,0,0,19,73.6842
train_186,1,0,0,0,0,1,0,0,0,0,0,0,3,0,4,2,1,2,1,0,17,64.7059
train_1435,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,2,1,0,17,67.6471
train_108,1,0,0,0,0,1,1,0,0,0,0,0,5,2,5,4,1,4,2,0,43,60.4651
train_55,1,1,1,0,1,1,0,0,0,0,0,0,7,4,2,2,1,2,1,0,32,67.1875
train_32,1,1,0,0,0,0,0,0,1,0,0,0,4,1,4,3,0,2,1,0,25,68.0000
train_798,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,1,2,0,0,23,71.7391
train_1018,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,1,3,2,0,24,64.5833
train_938,1,0,0,0,0,1,0,0,0,0,0,0,9,4,6,5,1,2,0,0,40,76.2500
train_1275,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,2,2,2,2,0,33,65.1515
train_85,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,0,2,0,0,16,75.0000
train_831,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,2,4,0,0,28,66.0714
train_1489,1,1,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,3,0,0,21,66.6667
train_94,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,3,0,0,18,55.5556
train_1323,1,0,0,0,1,1,0,0,1,0,0,0,4,1,5,3,0,2,1,0,32,65.6250
train_117,1,0,1,0,0,0,0,1,0,0,0,0,4,3,2,1,0,1,1,0,18,72.2222
train_350,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,3,0,0,16,62.5000
train_1125,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,1,2,4,0,26,53.8462
train_274,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,2,5,0,0,24,60.4167
train_961,1,0,0,0,0,1,1,0,0,0,0,0,2,2,1,4,1,3,1,0,27,57.4074
train_1094,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,1,3,1,0,20,62.5000
train_330,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,2,1,0,0,15,66.6667
train_1362,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2,4,3,2,0,37,56.7568
train_847,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,3,0,0,13,53.8462
train_39,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,5,0,2,1,0,23,80.4348
train_663,1,0,0,0,0,1,0,0,0,0,0,0,7,3,1,1,0,1,0,0,21,76.1905
train_1062,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0,1,1,0,16,62.5000
train_550,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,1,3,2,0,37,66.2162
train_19,1,0,0,0,0,1,0,0,0,0,0,0,4,2,2,2,2,2,1,0,22,61.3636
train_509,1,0,0,0,0,0,0,0,0,0,0,0,8,3,1,2,1,2,0,0,26,71.1538
train_970,0,0,0,0,0,0,0,0,0,0,0,0,10,2,3,3,2,2,0,0,31,72.5806
train_815,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,1,0,1,3,0,25,72.0000
train_244,1,0,0,0,0,0,1,0,0,0,0,0,4,0,4,2,3,3,0,0,20,60.0000
train_556,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,3,1,0,16,50.0000
train_342,1,1,0,0,0,0,0,0,0,0,0,0,5,4,2,5,0,3,0,0,26,75.0000
train_1251,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,2,2,0,0,22,70.4545
train_862,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,2,0,2,0,25,72.0000
train_1462,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,1,0,14,82.1429
train_437,1,0,1,0,1,1,1,0,0,0,0,0,3,2,3,4,0,1,0,0,24,72.9167
train_1079,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,4,0,3,0,0,30,80.0000
train_2,1,0,0,0,0,0,0,0,0,0,0,0,14,5,6,2,2,2,0,0,42,77.3810
train_560,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,3,0,0,20,77.5000
train_169,1,0,0,0,0,1,0,0,0,0,0,0,5,0,1,2,1,4,0,0,21,57.1429
train_1393,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,3,0,0,25,76.0000
train_559,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,11,72.7273
train_728,1,0,0,0,1,0,0,0,0,0,0,0,4,1,3,2,0,1,2,0,25,64.0000
train_1254,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,3,3,1,0,23,58.6957
train_1310,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0,0,3,0,17,70.5882
train_204,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,0,0,12,70.8333
train_994,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,1,1,3,1,0,32,75.0000
train_857,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,3,2,0,21,50.0000
train_478,1,1,0,0,1,0,0,0,0,0,0,0,4,0,2,2,1,6,1,0,33,50.0000
train_1120,1,0,0,0,1,0,0,0,0,0,0,0,9,1,3,1,2,5,0,0,29,62.0690
